customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6878,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,63.15
3529,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45
301,0,0,0,0,53,1,0,1,0,2,2,2,0,2,1,1,1,94.45,5042.75
293,0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,90.1,2598.95
3846,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,383.65
1665,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,19.75,208.25
74,1,0,0,0,50,0,1,0,2,0,0,2,0,0,1,1,3,35.4,1748.9
5995,1,0,0,0,19,1,0,1,0,0,0,0,2,0,0,1,0,78.7,1495.1
3246,1,0,1,1,17,1,2,0,2,0,2,0,2,0,1,1,0,70.35,1201.65
3405,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,1023.85
4697,0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1209.25
511,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,6224.8
1008,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8
5211,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1222.65
4571,1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1929.95
2412,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1760.25
6859,1,0,1,1,47,1,2,1,2,2,2,2,2,2,1,1,0,113.45,5317.8
6604,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1931.3
2429,1,0,1,0,57,0,1,0,0,2,2,2,2,2,2,1,0,57.5,3265.95
6429,1,0,0,0,59,1,2,0,0,0,2,0,0,0,2,0,1,54.15,3116.15
5321,0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,1017.35
4950,1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15
5724,1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,5632.55
2829,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,19.85,138.85
943,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3
5330,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6
6111,0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4
2736,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8289.2
6175,1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,43.25,219.0
797,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55
4412,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6
6101,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7
1538,0,0,1,1,20,1,2,1,0,2,2,0,2,2,0,1,0,105.85,2239.65
3354,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9
2389,0,1,1,0,65,1,2,1,2,0,2,0,2,2,0,0,0,105.25,6786.4
1437,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,8312.4
2365,0,1,0,0,8,1,2,1,0,2,2,0,2,2,0,1,2,105.5,829.55
6376,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65
4385,0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,4600.7
6809,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,1172.95
5557,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4807.35
1622,0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,3231.05
6584,1,0,0,0,24,1,2,1,0,0,0,0,2,2,0,1,2,94.1,2322.85
5404,1,0,1,1,49,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25
441,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,293.85
6263,1,0,1,1,10,1,0,0,0,2,0,0,0,0,1,0,3,49.55,475.7
766,1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65
2763,0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,39.7,1932.75
5481,0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,4029.95
5626,0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,85.15,2555.9
3994,0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,64.5,177.4
1589,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9
6363,0,0,0,1,48,0,1,0,0,2,2,0,0,2,0,0,1,45.55,2108.35
2305,0,0,0,0,29,1,2,0,2,0,0,0,0,2,0,1,2,66.1,1912.15
4790,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.0,63.6
5134,0,0,0,0,14,1,0,0,0,0,0,2,0,2,1,0,1,59.1,772.85
3993,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4
3801,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,19.4,1346.2
505,0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,53.8,3952.45
6896,0,0,1,1,66,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3810.8
6608,1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5036.9
6025,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55
423,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05
2820,1,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,3,50.35,1411.35
4532,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2
3033,1,0,1,0,21,1,0,0,0,0,0,0,2,0,0,0,0,54.6,1125.2
2853,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,54.75,54.75
4612,1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,3068.6
2416,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1160.75
3140,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1
985,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,260.9
3254,0,0,0,0,18,0,1,0,2,2,0,2,0,0,1,1,3,40.2,711.95
2834,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4
3169,1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,3157.0
5218,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4
1659,0,1,0,0,10,0,1,0,0,0,0,0,0,2,0,1,2,34.7,329.8
2081,0,1,1,0,70,1,2,1,2,0,0,0,0,2,0,1,2,90.85,6470.1
1772,0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,0,19.75,989.05
5461,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25
5418,1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,7432.05
1875,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7
770,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1
3206,1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0
3976,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,1,49.5,312.7
2411,1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.95,495.15
5273,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,116.6
2757,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.1,45.1
6802,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75
765,0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,1348.9
2633,1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,54.65,3632.0
5940,1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,100.3,6754.35
7029,0,0,0,0,28,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1517.5
3205,0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,91.7
6396,0,0,0,0,24,1,0,1,2,0,0,0,2,2,0,1,2,94.6,2283.15
6368,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4
3223,1,0,1,0,22,1,0,2,1,1,1,1,1,1,0,1,0,20.45,471.55
6127,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,5916.95
2424,1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,985.05
2353,1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0
4278,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,25.2,1798.9
6323,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,44.95
4318,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6
4341,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75
6653,0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,19.05,461.3
6900,0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7
1372,1,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,95.8,3036.75
2130,1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,944.65
4333,0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,65.5,4919.7
5658,1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,103.1,4889.3
1619,0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85
4219,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5
2015,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,20.6,233.9
3221,0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1859.5
3798,1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,6487.2
915,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25
5508,1,0,1,1,34,0,1,0,0,0,0,2,2,0,2,1,2,40.55,1325.85
1212,1,0,1,1,28,1,0,1,0,0,2,0,2,0,0,0,2,85.45,2289.9
2768,1,0,1,1,42,0,1,0,0,2,2,0,0,2,1,1,1,45.1,2049.05
6600,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3
1426,0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,4144.9
1623,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15
503,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55
3475,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,1679.65
972,0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.1,579.4
6966,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45
4107,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05
5431,1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,3895.35
3292,1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2978.3
1946,0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,71.45,5025.85
2435,0,0,1,1,70,1,0,0,2,2,2,2,0,2,1,0,1,74.1,5222.3
1450,0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,68.65,261.25
2696,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,602.55
5434,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,20.35,1092.35
2856,0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,3243.45
3265,0,1,1,1,60,1,0,0,2,2,2,2,0,2,1,1,1,74.85,4456.35
243,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,50.15
3845,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,4555.2
4088,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,20.15,260.7
6514,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.1,4754.3
1592,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,19.3,144.95
960,0,1,1,0,44,1,0,1,2,2,0,2,0,0,0,1,2,85.15,3670.5
104,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,605.45
6914,1,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,2,25.0,316.2
298,1,0,1,0,62,1,0,0,0,2,2,2,0,0,2,1,1,60.15,3753.2
4420,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,3,20.5,77.6
1381,0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,64.0,370.25
3650,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75
1676,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3
5078,0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35,2847.2
1384,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9
5202,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,411.15
1844,1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65
6162,1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1
5925,1,0,0,1,9,1,0,0,0,2,0,0,0,0,0,1,2,50.1,484.05
3518,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,75.35
4399,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6
693,0,0,0,0,38,1,0,1,0,0,0,0,2,2,1,1,3,89.1,3342.0
2764,1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,99.25,2186.4
1824,1,0,1,1,60,1,0,0,0,2,0,2,2,2,2,0,0,76.95,4543.95
3909,0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,3021.45
147,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,6733.0
4105,1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,106.05,7554.05
6771,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6
3497,0,0,1,1,4,1,2,1,0,0,0,0,0,2,0,1,2,85.95,381.3
6057,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,535.55
2617,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114.0,8175.9
3158,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05
2296,1,0,1,1,34,1,0,2,1,1,1,1,1,1,1,0,1,19.6,678.8
397,1,0,1,0,40,1,0,1,0,2,2,0,0,0,0,1,2,80.0,3168.75
1536,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4
1228,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6
4880,1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,97.0,3021.3
6349,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,69.05,651.5
5250,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,94.9,273.2
2693,1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,280.4
4885,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8
2689,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95
6586,0,0,0,1,40,1,0,0,2,0,0,2,2,0,0,1,1,64.1,2460.35
647,1,0,0,0,52,0,1,0,0,2,0,0,0,0,1,0,3,30.1,1623.4
5807,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05
504,1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,3,70.7,225.65
2577,1,0,1,1,10,1,2,2,1,1,1,1,1,1,0,1,3,24.4,253.9
3166,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3
613,1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,96.5,5673.7
3771,0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,418.3
3381,1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5
4256,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45
1087,1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,3,60.1,60.1
5871,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,77.0,237.75
42,1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,630.6
25,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,30.5,30.5
4657,0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15,2531.4
1177,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0
1501,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1331.05
3958,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2
3146,0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.75,1350.15
6457,1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,2034.25
6174,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,78.95,78.95
2843,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4828.05
4001,0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6401.25
3711,1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5
853,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,1,3,19.55,389.25
180,1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.45,95.45
6868,0,1,1,1,48,0,1,0,0,2,0,0,0,0,1,0,0,29.9,1388.75
6083,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05
4285,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45
5473,1,0,0,0,23,1,2,1,0,0,2,0,0,0,0,1,2,81.0,1917.1
2913,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3
3453,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75
3834,1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35
2758,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,2029.05
422,0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,5029.05
1060,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,6375.2
3858,0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,2,89.15,1057.55
4101,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6
3178,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.75,78.3
6032,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3
3256,1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1713.1
4796,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2440.25
6018,0,1,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.8,1308.1
5772,1,0,1,1,9,1,0,1,0,2,0,2,2,2,0,1,2,101.5,906.85
2827,1,0,0,1,22,1,0,2,1,1,1,1,1,1,0,0,1,20.15,432.5
2977,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,20.5
4762,1,1,0,0,1,0,1,0,0,2,2,0,0,2,0,1,2,43.3,43.3
1738,0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6585.35
5786,0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,2,22.95,1014.25
1195,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.55,79.55
4511,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9
6674,0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35
2289,0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,401.5
2644,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6674.65
1242,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2
1348,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.95,81.95
5959,1,0,1,1,42,1,2,0,2,2,0,0,2,0,0,1,0,69.4,3058.3
4639,1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35
5586,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6
944,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,4408.45
5056,1,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,4652.4
3018,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25
1634,1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,91.0,3180.5
5060,1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,4097.05
3891,0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4976.15
1345,1,0,0,0,46,1,2,1,0,2,2,2,2,2,2,0,2,108.65,4903.2
161,1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,1,70.5,3486.65
594,1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,1359.0
3079,0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,78.05,2135.5
5242,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95
6637,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9
5057,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15
1103,1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,4200.25
3012,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,295.55
800,1,0,0,0,49,1,2,1,0,2,0,2,2,2,1,1,0,106.65,5168.1
6464,0,0,1,1,14,1,2,2,1,1,1,1,1,1,0,0,3,25.55,372.45
3282,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,2,45.05,770.6
5799,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,23.75,1679.25
4480,1,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,94.8,4690.65
33,0,0,0,0,67,1,0,2,1,1,1,1,1,1,1,0,2,20.55,1343.4
2581,0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,926.2
2548,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,1334.45
6907,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,7887.25
60,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55
6725,1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85
17,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1
3355,1,1,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.05,94.15
6825,0,0,0,1,34,1,2,1,2,2,2,2,2,2,2,1,1,116.15,3946.9
2686,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9
5621,1,1,0,0,51,1,0,1,0,0,2,0,2,2,1,1,0,94.0,4905.75
6339,0,0,1,1,4,1,0,0,0,2,0,2,0,0,0,0,3,56.5,235.1
478,1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9
6486,0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,2264.05
2831,0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1580.1
3037,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,54.35,54.35
5742,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.1,45.1
6959,0,0,0,1,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65,2339.3
6132,0,1,0,0,22,1,2,1,0,0,0,0,0,0,0,1,0,74.4,1692.6
1257,0,1,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,91.45
6945,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,7459.05
3800,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,3,20.25,158.35
6454,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45
335,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.7,79.7
1868,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,25.7
6943,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75
1301,1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,3270.25
2492,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,105.25,5576.3
3278,1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4939.25
140,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4765.0
4371,1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,64.7,4746.05
459,1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,2,93.5,2970.8
5025,1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,2,99.0,4744.35
988,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05
4775,0,0,0,1,65,0,1,0,0,2,0,2,2,0,2,0,3,45.25,2933.95
6581,0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3857.1
6041,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.8,19.8
684,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75
2839,1,0,1,0,71,1,0,1,0,2,2,2,2,2,2,1,2,105.25,7291.75
2248,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05
2951,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15
1221,1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,1,96.4,4911.05
710,1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,70.55,1493.55
4210,1,0,1,0,71,1,2,1,2,2,2,0,2,2,1,1,2,109.6,7854.15
1822,1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,7482.1
3950,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3
3005,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,2,75.4,1189.4
6499,0,1,1,0,55,1,0,1,0,0,2,2,2,0,2,0,1,88.8,4805.3
3092,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,554.05
